POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON.1,PBABIP,HRR,STU vL,MOV vL,CON vL.1,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR.1,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP.1,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA.1,WAR.1,rWAR,SIERA,Predicted_XGB
SP,23,David Muro,,Pittsburgh,MLB,MLB,01/18/2010,24,DOM,5' 11',185 lbs,Right,Right,3.5 Stars,3.5 Stars,1,1,1,4,1,1,1,1,1,9,1,1,1,1,1,1,1,1,41,10,Normal,Pull,Pull,53,65,76,56,70,48,58,70,53,60,57,73,80,57,79,77.0,,43.0,,85.0,,,,,,,,3,NEU,95.0,94-96,3/4,Normal,55.0,37.0,1,1,1,20,16,35,15,23,28,32,6,2,2,3,18,18,0.111,0.111,0.111,0.2,0.098,0.222,0.25,-0.09,0,-0.1,-3.0,0.0,0.0,0.0,0,0,187.1,63,3.03,2.81,1.6,5.3,4.8,3.16,5.2776947
SP,23,Antonio Duran,,Miami,MLB,MLB,05/27/2008,26,DOM,6' 0',200 lbs,Right,Right,3.5 Stars,4.0 Stars,2,6,1,9,1,1,9,6,1,11,6,4,5,1,1,7,1,1,87,4,Flyball,Pull,Normal,58,65,85,58,69,56,61,80,57,63,60,69,88,58,74,47.0,61.0,31.0,66.0,,,49.0,,,,,,5,FB,92.0,91-93,OTT,Finesse,64.0,55.0,4,3,4,30,9,41,8,38,32,35,24,6,4,24,13,12,0.167,0.154,0.167,0.4,0.135,0.321,0.4,-0.11,0,-0.3,-1.8,0.0,0.0,0.0,0,0,174.0,95,4.91,3.59,-1.5,3.3,0.4,3.11,3.4283936
SP,33,Alonso Baio,,Philadelphia,MLB,MLB,11/14/2010,23,VEN,6' 3',190 lbs,Right,Right,3.0 Stars,3.0 Stars,1,1,1,1,5,1,1,1,1,2,9,1,1,1,1,1,4,1,55,14,Flyball,Pull,Spray,59,73,50,56,80,45,59,47,51,62,81,88,53,61,97,89.0,,,74.0,37.0,92.0,,,,,,,4,GB,96.0,95-97,SIDE,Power,76.0,67.0,6,6,13,21,19,37,26,38,38,40,1,3,1,3,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22,-1,-0.2,-3.0,0.0,0.0,0.0,0,0,215.0,76,3.18,3.12,3.6,5.6,5.8,3.02,5.603063
SP,8,Alberto Ortiz,,San Diego,MLB,MLB,08/03/2010,24,CUB,6' 1',195 lbs,Right,Right,3.0 Stars,3.0 Stars,20,27,9,1,25,14,30,23,10,1,30,17,26,19,8,1,23,13,97,2,Groundball,Normal,Spray,48,71,87,53,79,43,63,83,52,69,52,77,90,55,87,41.0,93.0,,49.0,,,,,46.0,,,,4,FB,90.0,89-91,3/4,Finesse,72.0,80.0,1,1,4,18,16,31,17,17,29,26,2,2,1,1,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,-1,-0.2,-2.2,0.0,-0.0,-0.0,0,0,215.2,99,4.13,3.44,0.1,4.4,2.6,3.47,4.4073634
SP,10,Fernand Garcia,,Baltimore,MLB,MLB,04/13/2009,25,VEN,6' 0',175 lbs,Switch,Right,3.0 Stars,3.0 Stars,8,12,1,1,15,1,9,1,1,1,9,1,13,9,1,1,17,1,100,1,Normal,Normal,Normal,45,65,86,50,74,40,56,81,46,61,48,75,89,52,86,62.0,40.0,,,60.0,,,,,,,,3,FB,94.0,93-95,3/4,Normal,59.0,21.0,1,4,1,20,19,50,1,48,39,55,21,10,10,1,46,45,0.133,0.152,0.156,1.3,0.138,0.308,0.316,-0.67,-1,-0.6,-6.4,0.0,0.0,0.0,0,0,171.1,59,3.1,3.72,1.7,2.9,4.8,3.7,3.0041778
SP,9,Matt Hebel,,Detroit,MLB,MLB,10/16/2009,24,USA,6' 3',200 lbs,Left,Left,3.0 Stars,4.5 Stars,1,1,1,1,11,1,1,1,1,1,8,1,1,1,1,1,12,1,36,2,Normal,Normal,Pull,60,55,60,53,55,61,55,60,53,56,59,55,59,53,55,58.0,61.0,,,65.0,,75.0,,37.0,,,,5,NEU,93.0,93-95,OTT,Normal,99.0,79.0,1,5,2,21,15,44,4,46,49,43,21,9,1,26,28,27,0.074,0.107,0.074,0.3,0.087,0.181,0.182,-0.56,-1,-0.3,-4.9,0.0,-0.4,-0.4,1,1,132.0,41,2.8,3.3,2.6,2.3,3.1,3.26,2.3538926
SP,49,Ethan Hendricks,,Cincinnati,MLB,MLB,06/08/2005,29,USA,6' 1',195 lbs,Left,Right,3.0 Stars,3.5 Stars,12,19,1,1,18,3,17,10,1,1,16,1,20,13,1,1,19,5,77,12,Normal,Normal,Pull,51,65,61,66,65,48,62,60,63,61,53,67,61,69,67,92.0,70.0,,42.0,49.0,,,,,,,,4,GB,97.0,97-99,OTT,Power,68.0,43.0,4,1,5,23,21,52,17,26,38,32,6,1,2,4,8,8,0.125,0.125,0.125,0.1,0.11,0.25,0.25,-0.14,0,-0.2,-1.4,0.0,0.0,0.0,0,0,184.1,81,3.95,3.81,-0.2,3.9,3.5,3.58,3.7785776
SP,17,Alberto Torres,,San Francisco,MLB,MLB,02/19/2010,24,DOM,6' 2',185 lbs,Left,Left,3.0 Stars,3.0 Stars,5,11,1,1,11,1,9,1,1,1,5,1,11,7,1,1,12,1,40,9,Normal,Spray,Pull,62,60,82,53,62,78,74,94,57,82,58,56,79,52,58,57.0,46.0,,60.0,,,,61.0,,,,,4,NEU,92.0,91-93,3/4,Normal,35.0,66.0,7,6,7,21,28,25,7,32,38,34,2,1,4,1,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14,0,0.0,-1.5,0.0,0.0,0.0,0,0,171.1,68,3.57,3.27,-0.6,3.5,1.8,3.23,3.4851644
SP,18,Shane McClanahan,,Baltimore,MLB,MLB,04/28/1997,37,USA,6' 1',200 lbs,Left,Left,3.0 Stars,3.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,28,10,Normal,Normal,Normal,44,51,85,53,50,46,53,88,54,53,44,50,84,53,50,63.0,49.0,51.0,42.0,,,,,,,,,4,GB,95.0,94-96,3/4,GB'er,59.0,74.0,1,1,3,38,12,37,1,20,3,6,18,17,12,34,46,46,0.022,0.022,0.022,0.0,0.019,0.043,0.059,-0.81,-5,-1.0,-10.8,0.0,0.0,0.0,0,0,169.2,61,3.24,3.32,1.7,3.7,4.2,3.36,3.6192508
SP,20,Yordanny Monegro,,Toronto,MLB,MLB,10/14/2002,31,DOM,6' 4',200 lbs,Right,Right,3.0 Stars,3.0 Stars,8,12,1,1,8,1,12,7,1,1,10,1,12,8,1,1,7,1,56,13,Normal,Normal,Normal,63,56,48,60,54,59,53,47,59,51,70,58,49,61,57,61.0,58.0,63.0,72.0,,,,,,10.0,,,5,NEU,93.0,92-94,3/4,Normal,48.0,53.0,1,2,1,27,22,49,23,7,8,7,17,13,15,40,51,51,0.118,0.118,0.137,0.8,0.111,0.255,0.207,-0.51,-2,-0.7,-8.1,0.0,0.2,0.2,0,0,175.0,70,3.6,3.46,0.9,3.5,3.6,2.85,3.432312
SP,0,Gabriel Paez,,Tampa Bay,MLB,MLB,07/04/2006,28,VEN,6' 3',195 lbs,Left,Left,3.0 Stars,3.5 Stars,1,1,1,7,1,1,1,1,1,7,1,1,1,1,1,7,1,1,45,10,Flyball,Normal,Normal,65,49,61,58,47,70,50,61,59,48,63,48,60,57,47,60.0,49.0,,96.0,,,20.0,,,59.0,,,5,EX FB,94.0,93-95,3/4,Normal,58.0,31.0,1,1,1,30,35,24,25,21,23,26,15,20,34,34,52,48,0.083,0.135,0.104,0.9,0.115,0.239,0.167,-0.73,-2,-0.6,-7.7,0.0,0.6,0.6,0,0,179.1,63,3.16,3.2,0.7,3.9,3.4,2.78,3.8754392
SP,22,Ernesto Ayala,,Los Angeles,MLB,MLB,07/26/2008,26,VEN,6' 0',190 lbs,Left,Left,3.0 Stars,3.0 Stars,1,1,1,13,21,1,1,1,1,4,13,1,1,1,1,15,24,1,24,3,Flyball,Normal,Spray,53,50,54,48,50,58,52,57,49,55,51,49,52,47,49,57.0,37.0,66.0,,57.0,,,,58.0,,,,5,NEU,93.0,92-94,3/4,Normal,55.0,100.0,3,3,2,17,15,48,3,23,26,41,7,4,2,16,61,60,0.133,0.148,0.15,1.3,0.133,0.298,0.267,-0.91,-1,-0.3,-8.9,0.0,-0.1,-0.1,0,0,181.2,71,3.52,4.28,1.5,2.2,4.5,3.48,2.3330445
SP,17,Jose Chavarria,,New York,MLB,MLB,04/16/2010,24,COL,6' 0',195 lbs,Left,Left,3.0 Stars,3.0 Stars,1,5,1,1,4,1,1,1,1,1,1,1,6,1,1,1,5,1,100,6,Normal,Spray,Normal,58,53,50,47,56,74,58,52,49,62,55,51,49,46,55,55.0,95.0,,27.0,,11.0,,,,,,,4,NEU,92.0,91-93,3/4,Normal,78.0,100.0,11,9,14,17,15,55,3,26,33,43,22,10,5,3,48,47,0.043,0.062,0.043,0.3,0.051,0.105,0.083,-0.99,-4,-0.5,-10.1,0.0,0.0,0.0,0,0,180.0,58,2.9,3.88,2.0,2.9,5.1,3.35,2.8600273
SP,3,Moises de la Rocha,,Houston,MLB,MLB,03/28/2011,23,DOM,6' 2',185 lbs,Right,Right,3.0 Stars,3.5 Stars,1,1,1,15,11,1,5,2,1,19,12,1,1,1,1,13,10,1,76,2,Flyball,Normal,Normal,58,56,54,51,57,62,57,55,51,59,55,54,54,50,56,56.0,65.0,,,,,73.0,,,,,,3,NEU,92.0,91-93,OTT,Normal,98.0,40.0,4,4,2,21,5,60,5,37,40,52,8,1,2,1,60,59,0.068,0.067,0.119,0.6,0.078,0.185,0.12,-1.13,-4,-1.3,-11.1,0.0,-1.2,-1.2,0,0,196.2,85,3.89,3.66,-0.1,3.5,3.3,3.3,3.5211241
SP,14,Alex Gonzales,,Arizona,MLB,MLB,12/27/2013,20,DOM,6' 4',195 lbs,Right,Right,3.0 Stars,3.0 Stars,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,40,2,Flyball,Spray,Normal,81,52,61,52,52,76,50,60,51,50,87,53,61,52,53,66.0,84.0,,,91.0,19.0,85.0,,,,,,5,NEU,94.0,93-95,3/4,Normal,30.0,53.0,2,2,1,18,7,18,6,37,37,26,5,4,9,21,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0,-0.1,-0.7,0.0,0.0,0.0,0,0,83.1,40,4.32,3.25,-0.2,1.7,0.3,2.66,1.7741793
SP,29,Santiago Suarez,,Tampa Bay,MLB,MLB,01/11/2005,29,VEN,6' 2',200 lbs,Right,Right,3.0 Stars,3.0 Stars,5,10,1,1,1,1,10,5,1,1,1,1,10,5,1,1,1,1,50,15,Normal,Normal,Normal,45,51,84,56,50,44,51,83,57,50,45,51,86,56,50,65.0,24.0,46.0,,,,48.0,,,,,,4,FB,95.0,94-96,3/4,Normal,58.0,62.0,1,1,1,30,31,50,16,9,13,12,31,17,16,37,52,51,0.157,0.173,0.157,1.7,0.148,0.33,0.308,-0.82,0,-0.5,-6.3,0.0,0.2,0.2,0,0,174.2,59,3.04,3.07,1.8,4.2,3.9,3.29,4.0607433
SP,31,Manny Booysen,,Seattle,MLB,MLB,08/12/2012,22,VEN,6' 0',190 lbs,Left,Left,3.0 Stars,4.5 Stars,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,8,1,89,6,Flyball,Spray,Spray,60,58,46,52,61,61,60,47,53,63,59,58,45,52,60,63.0,15.0,100.0,,41.0,,,,,,,,4,NEU,94.0,93-95,3/4,Normal,55.0,100.0,2,4,2,18,20,51,1,38,39,46,18,1,1,1,48,43,0.093,0.167,0.093,1.2,0.13,0.26,0.308,-0.7,-1,-0.4,-6.6,0.0,-0.0,-0.0,12,1,180.0,51,2.55,3.36,3.0,3.4,4.8,3.68,3.431894
SP,14,Jorge Campos,,Los Angeles,MLB,MLB,07/04/2008,26,DOM,6' 1',200 lbs,Right,Right,3.0 Stars,3.5 Stars,11,17,1,1,14,1,19,12,1,1,17,1,17,10,1,1,13,1,26,4,Normal,Pull,Normal,53,49,66,59,47,53,48,64,59,46,53,49,68,59,47,86.0,61.0,,,,,46.0,,,,23.0,,4,NEU,95.0,94-96,3/4,Normal,61.0,77.0,6,6,14,22,17,59,22,35,31,47,8,9,8,4,60,58,0.155,0.167,0.155,1.2,0.143,0.322,0.273,-0.93,-1,-0.5,-8.3,0.0,-0.7,-0.7,0,0,180.1,77,3.84,4.02,-0.7,2.7,2.4,2.94,2.7540164
SP,13,Jeff McCurry,,Miami,MLB,MLB,09/28/2011,23,USA,5' 10',170 lbs,Right,Right,3.0 Stars,4.5 Stars,1,1,1,1,16,1,1,1,1,1,18,1,1,1,1,1,15,1,67,6,Flyball,Pull,Normal,52,60,49,65,59,50,57,48,62,55,54,63,49,68,62,91.0,,,,55.0,45.0,47.0,,,,,,4,GB,99.0,98-100,3/4,Power,51.0,84.0,6,7,7,21,10,53,14,27,35,36,8,8,16,18,11,11,0.091,0.091,0.091,0.1,0.08,0.182,0.125,-0.27,0,-0.1,-2.0,0.0,0.0,0.0,0,0,174.2,70,3.61,3.66,0.6,3.1,3.8,3.95,3.1805966
SP,13,Tony Robinson,,Minnesota,MLB,MLB,04/16/2010,24,USA,6' 2',195 lbs,Right,Right,3.0 Stars,4.0 Stars,1,1,1,11,8,1,1,1,1,14,12,1,1,1,1,10,5,1,68,1,Flyball,Normal,Spray,51,55,45,61,53,48,55,45,60,53,53,56,45,62,53,100.0,47.0,38.0,77.0,,,,,,,,,4,GB,99.0,98-100,OTT,Power,61.0,52.0,1,2,1,27,22,63,39,50,42,59,13,7,4,18,53,52,0.058,0.075,0.135,0.7,0.092,0.21,0.105,-0.97,-3,-0.7,-9.2,0.0,0.1,0.1,0,0,181.2,60,2.97,3.91,1.9,2.5,5.1,4.03,2.384391
SP,80,Kumar Rocker,,St. Louis,MLB,MLB,11/22/1999,34,USA,6' 5',220 lbs,Right,Right,3.0 Stars,3.0 Stars,1,1,9,1,1,1,1,1,10,2,1,1,1,1,9,1,1,1,52,40,Flyball,Pull,Pull,59,50,78,58,49,59,50,76,58,49,59,51,79,58,49,100.0,39.0,77.0,,61.0,,,,,,,,4,NEU,99.0,98-100,OTT,Power,35.0,55.0,1,1,4,23,44,61,31,3,3,3,25,21,10,48,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34,-1,-0.1,-2.5,0.0,0.0,0.0,0,0,167.0,91,4.9,4.57,-1.7,0.9,0.5,3.09,1.2270262
SP,7,Gabe Torres,,Chicago,MLB,MLB,01/11/2008,26,USA,6' 1',195 lbs,Right,Right,3.0 Stars,3.0 Stars,19,34,1,6,1,1,38,24,1,11,3,9,33,17,1,2,1,1,60,2,Groundball,Normal,Pull,49,50,62,52,50,49,50,62,52,50,50,50,62,52,50,52.0,56.0,,,,,,90.0,,,,,3,FB,94.0,93-95,3/4,Normal,77.0,55.0,13,8,15,21,14,61,31,41,45,53,26,7,1,1,54,53,0.151,0.148,0.151,1.4,0.13,0.299,0.286,-0.69,-1,-0.5,-8.0,0.0,0.0,0.0,0,0,182.1,80,3.95,3.85,0.1,3.2,3.6,3.34,3.003745
SP,3,Javier Bartolozzi,,Los Angeles,MLB,MLB,04/14/2005,29,VEN,6' 4',200 lbs,Right,Right,3.0 Stars,3.0 Stars,8,13,5,1,1,1,12,6,8,1,1,1,13,8,4,1,1,1,51,14,Normal,Normal,Normal,48,53,57,54,53,49,54,58,55,54,48,52,57,53,51,58.0,70.0,70.0,,,,,,,,,,3,FB,93.0,93-95,3/4,Normal,55.0,50.0,1,-,2,25,37,49,19,8,9,15,26,2,12,52,6,6,0.333,0.333,0.333,0.7,0.293,0.667,0.667,-0.01,0,-0.2,-0.1,0.0,0.0,0.0,0,0,191.0,91,4.29,4.29,-1.1,2.2,2.4,3.42,2.265284
SP,15,Ben Morrow,,Milwaukee,MLB,MLB,08/03/2009,25,USA,5' 9',175 lbs,Left,Left,3.0 Stars,3.5 Stars,1,3,1,1,19,1,1,1,1,1,13,1,5,1,1,1,20,1,54,4,Normal,Normal,Normal,100,55,33,56,54,100,61,35,58,62,100,51,32,55,51,95.0,28.0,98.0,98.0,89.0,100.0,,,,,,,6,GB,95.0,94-96,3/4,GB'er,71.0,76.0,1,3,1,22,24,63,5,47,33,51,13,5,2,2,16,14,0.0,0.125,0.0,0.2,0.088,0.125,0.0,-0.53,0,-0.4,-2.8,0.0,0.0,0.0,0,0,189.2,108,5.12,5.16,-2.5,0.1,0.8,3.17,0.12968412
SP,7,Raimundo Nungaray,,Indianapolis,MLB,MLB,01/08/2011,23,DOM,6' 1',185 lbs,Switch,Right,3.0 Stars,3.0 Stars,9,14,1,13,14,1,15,11,1,17,18,1,13,8,1,12,13,1,73,6,Normal,Normal,Normal,53,57,48,47,61,53,58,49,47,63,53,55,47,47,60,79.0,46.0,,,,88.0,,,,,,,3,GB,95.0,94-96,3/4,GB'er,50.0,54.0,4,1,2,22,12,56,17,51,40,55,18,7,10,30,40,39,0.179,0.2,0.256,2.0,0.2,0.456,0.286,-0.43,1,-0.1,-3.1,0.0,0.3,0.3,0,0,156.1,64,3.68,3.6,0.3,2.4,2.1,3.29,2.6170876
SP,5,Mike Simpson,,Boston,MLB,MLB,12/26/2008,25,USA,6' 1',200 lbs,Switch,Right,3.0 Stars,3.5 Stars,8,11,1,1,12,1,13,10,1,1,15,7,11,7,1,1,11,1,43,14,Flyball,Spray,Pull,50,51,56,55,50,46,49,55,53,48,54,53,58,57,52,63.0,39.0,,40.0,49.0,,58.0,,,,,,5,FB,96.0,96-98,3/4,Power,55.0,100.0,3,3,2,22,24,42,17,45,37,38,12,5,2,15,45,45,0.089,0.089,0.089,0.5,0.078,0.178,0.222,-0.99,-3,-0.9,-8.7,0.0,-1.1,-1.1,0,0,174.1,68,3.51,3.62,-0.0,3.4,4.1,3.36,3.3294783
SP,21,Tarik Skubal,,Texas,MLB,MLB,11/20/1996,37,USA,6' 3',220 lbs,Left,Left,3.0 Stars,3.0 Stars,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,4,1,56,9,Flyball,Spray,Spray,42,50,86,40,56,45,55,90,43,62,41,48,84,38,53,42.0,61.0,14.0,37.0,42.0,,,,,,,,5,GB,92.0,91-93,3/4,GB'er,56.0,62.0,1,1,2,27,17,43,2,18,10,37,14,14,25,21,56,55,0.109,0.125,0.109,0.7,0.107,0.234,0.24,-1.04,-2,-0.6,-9.1,0.0,0.1,0.1,0,0,187.2,75,3.6,3.14,1.1,4.8,3.7,3.08,4.753446
SP,6,Justice de Jong,,Cincinnati,MLB,MLB,07/21/2007,27,USA,6' 3',200 lbs,Right,Right,3.0 Stars,3.0 Stars,46,38,51,62,52,55,39,47,56,72,58,59,38,45,50,60,51,54,26,20,Flyball,Pull,Pull,72,48,49,56,47,74,49,49,56,47,70,48,49,55,46,59.0,89.0,86.0,,,,,,,,,,3,FB,92.0,91-93,3/4,Normal,63.0,60.0,1,1,1,40,48,53,27,28,30,33,41,31,48,82,100,82,0.232,0.37,0.463,14.0,0.357,0.833,0.241,-0.14,15,0.3,2.6,-0.8,-0.7,-1.5,0,0,154.1,87,5.07,4.4,-1.1,2.2,1.5,3.14,2.225403
SP,13,Bryan Pipkin,,Texas,MLB,MLB,11/04/2009,24,USA,6' 3',205 lbs,Right,Right,3.0 Stars,4.0 Stars,8,12,1,1,5,1,13,10,1,1,9,5,11,8,1,1,3,1,90,5,Normal,Spray,Pull,55,56,49,58,55,49,54,48,57,53,60,57,49,58,57,79.0,62.0,,70.0,,,,,,70.0,,,4,FB,95.0,94-96,3/4,Normal,54.0,21.0,5,6,15,21,11,54,4,43,44,51,10,5,13,2,48,48,0.125,0.125,0.125,1.0,0.11,0.25,0.222,-0.86,-2,-0.9,-7.7,0.0,0.1,0.1,0,0,173.1,73,3.79,4.2,0.5,2.0,3.2,3.6,2.0056112
SP,24,Alejandro Rosario,,Detroit,MLB,MLB,01/06/2002,32,USA,6' 1',200 lbs,Right,Right,3.0 Stars,3.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,58,6,Flyball,Spray,Spray,69,46,51,59,43,60,43,50,56,40,77,48,53,61,46,92.0,,,86.0,,100.0,,,,,,,3,FB,96.0,95-97,3/4,Power,55.0,57.0,1,1,3,23,24,55,38,11,35,14,31,20,21,28,16,16,0.062,0.062,0.062,0.1,0.055,0.125,0.111,-0.36,-1,-0.2,-3.2,0.0,-0.1,-0.1,35,5,101.2,30,2.66,3.86,3.8,0.8,2.9,2.73,1.0054783
SP,5,Tyler Stahl,,Pittsburgh,MLB,MLB,07/01/2010,24,USA,5' 11',180 lbs,Right,Right,3.0 Stars,4.5 Stars,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,88,12,Normal,Normal,Normal,58,57,39,63,55,48,50,39,58,49,70,62,40,70,61,100.0,13.0,,79.0,87.0,,,,,,,,4,NEU,99.0,98-100,3/4,Power,74.0,83.0,1,4,1,15,19,16,20,35,37,36,13,5,4,3,15,15,0.133,0.133,0.133,0.2,0.117,0.267,0.2,-0.37,0,-0.2,-2.3,0.0,0.0,0.0,0,0,182.2,60,2.96,3.39,2.4,3.7,5.3,3.7,3.592752
SP,6,Jose Anduray,,Texas,MLB,MLB,07/26/2009,25,DOM,5' 11',185 lbs,Right,Right,2.5 Stars,3.0 Stars,8,13,1,1,13,1,14,9,1,1,14,1,13,7,1,1,12,1,66,10,Normal,Spray,Normal,48,53,61,55,52,44,49,58,53,48,53,56,64,57,56,65.0,39.0,,,61.0,,,,,,,,3,NEU,94.0,93-95,3/4,Normal,40.0,56.0,1,1,1,15,22,36,9,33,24,33,23,16,22,23,51,49,0.143,0.176,0.163,1.3,0.155,0.34,0.292,-0.42,0,-0.4,-6.3,0.0,0.1,0.1,0,0,180.1,69,3.44,3.56,-0.4,3.6,3.3,3.54,3.553556
SP,45,Taj Bradley,,Pittsburgh,MLB,MLB,03/20/2001,33,USA,6' 2',200 lbs,Right,Right,2.5 Stars,2.5 Stars,10,3,1,1,1,14,4,11,1,1,1,15,3,10,1,1,1,14,53,44,Normal,Normal,Normal,51,50,49,54,50,53,51,49,55,50,50,50,49,53,49,66.0,,47.0,,20.0,55.0,61.0,,,,,,5,GB,95.0,94-96,OTT,GB'er,59.0,47.0,1,1,4,25,31,46,3,20,25,38,18,14,10,35,8,8,0.125,0.125,0.125,0.2,0.11,0.25,0.25,-0.17,0,-0.2,-1.3,0.0,-0.4,-0.4,0,0,165.2,89,4.84,4.33,-1.4,1.7,0.9,3.67,1.8287153
SP,5,Walin Castillo,,St. Louis,MLB,MLB,01/02/2005,29,DOM,6' 3',180 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,12,Normal,Normal,Normal,42,61,53,59,62,42,61,53,60,62,43,62,54,59,63,55.0,44.0,60.0,,,,,,,,,,3,FB,93.0,92-94,3/4,Normal,41.0,39.0,1,1,1,29,24,53,15,7,9,15,19,12,17,31,11,10,0.0,0.091,0.0,0.0,0.062,0.091,0.0,-0.17,0,-0.2,-2.2,0.0,0.0,0.0,0,0,167.2,62,3.33,3.72,-0.4,2.7,2.9,3.71,2.7495587
SP,6,Matt Conners,,Baltimore,MLB,MLB,08/18/2006,28,USA,6' 3',205 lbs,Right,Right,2.5 Stars,3.0 Stars,6,11,1,3,9,1,12,9,1,9,4,2,10,4,1,1,10,1,55,16,Flyball,Normal,Spray,36,58,52,61,58,37,59,53,62,59,36,58,52,61,57,43.0,29.0,35.0,39.0,21.0,,,,,42.0,,,6,NEU,93.0,92-94,OTT,Normal,67.0,8.0,2,4,5,29,15,47,14,27,29,28,9,2,4,2,29,28,0.107,0.138,0.143,0.6,0.127,0.281,0.176,-0.47,0,-0.5,-4.3,0.0,0.0,0.0,0,0,110.1,49,4.0,4.21,-0.1,1.2,1.7,4.08,1.2391859
SP,10,Jackson Flora,,Los Angeles,MLB,MLB,05/25/2005,29,USA,6' 4',195 lbs,Right,Right,2.5 Stars,3.0 Stars,1,1,1,1,1,9,1,1,1,1,1,9,1,1,1,1,1,9,25,27,Flyball,Normal,Normal,46,59,50,55,60,44,53,49,52,54,49,62,51,57,65,77.0,46.0,,52.0,39.0,,,,,,,,4,GB,96.0,95-97,3/4,Power,59.0,13.0,1,1,1,11,16,24,21,12,17,22,16,23,26,26,9,9,0.111,0.111,0.111,0.2,0.098,0.222,0.143,-0.22,0,-0.3,-1.5,0.0,0.0,0.0,0,0,145.0,77,4.78,4.12,-2.5,1.9,0.8,4.27,1.9394411
SP,60,Gilbel Galvan,,Tampa Bay,MLB,MLB,09/20/2006,28,DOM,5' 10',190 lbs,Right,Right,2.5 Stars,2.5 Stars,13,21,16,1,14,1,21,13,15,1,15,1,22,13,17,1,14,1,75,26,Normal,Normal,Normal,41,61,49,49,68,39,56,48,45,61,43,66,50,51,73,45.0,52.0,,49.0,,,,,,,,,3,EX GB,91.0,90-92,3/4,GB'er,40.0,75.0,2,-,2,34,52,58,29,8,13,27,50,7,23,76,36,34,0.118,0.167,0.118,0.9,0.136,0.284,0.286,-0.65,0,-0.2,-4.7,-0.6,0.0,-0.6,0,0,140.0,42,2.7,3.61,1.4,2.3,3.7,4.04,2.3375866
SP,16,Ricky Jimenez,,Pittsburgh,MLB,MLB,09/10/2009,25,DOM,6' 1',190 lbs,Left,Left,2.5 Stars,2.5 Stars,1,1,1,1,17,1,1,1,1,1,10,1,1,1,1,1,20,1,92,9,Flyball,Normal,Normal,49,51,45,51,51,52,52,45,51,53,47,51,44,51,51,52.0,43.0,20.0,,,,,,,,69.0,,4,FB,92.0,91-93,OTT,Normal,66.0,81.0,2,1,1,19,10,70,3,38,34,52,1,5,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,19,4,75.0,16,1.92,3.48,3.5,1.0,2.5,3.64,0.9529356
SP,26,Tucker Long,,Colorado,MLB,MLB,07/07/2007,27,USA,6' 1',180 lbs,Left,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55,10,Flyball,Normal,Pull,41,58,51,55,59,39,52,50,52,52,43,63,53,58,66,47.0,44.0,,54.0,,,,,,,,,3,EX GB,92.0,92-94,3/4,GB'er,37.0,70.0,1,1,1,28,32,32,23,6,4,4,20,20,11,12,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21,-1,-0.2,-2.4,0.0,0.0,0.0,0,0,187.0,79,3.8,3.74,0.3,3.8,4.8,4.01,3.5866692
