POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON.1,PBABIP,HRR,STU vL,MOV vL,CON vL.1,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR.1,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP.1,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA.1,WAR.1,rWAR,SIERA,Predicted_XGB
RP,59,Mason Englert,,Cincinnati,MLB,MLB,11/01/1999,32,USA,6' 4',200 lbs,Switch,Right,2.0 Stars,2.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,5,Normal,Normal,Normal,39,46,59,57,43,36,43,57,53,40,41,49,60,60,46,39.0,,34.0,40.0,37.0,,,,,,,,4,FB,92.0,91-93,3/4,Finesse,47.0,31.0,2,2,2,18,31,43,18,7,12,15,11,11,9,13,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0,0.0,-0.3,0.0,0.0,0.0,0,0,79.2,22,2.49,3.33,1.1,1.4,1.9,3.7,1.3422618
RP,16,MacKenzie Gore,,Boston,MLB,MLB,02/24/1999,33,USA,6' 2',200 lbs,Left,Left,2.0 Stars,2.0 Stars,1,3,9,1,1,1,2,1,9,1,1,1,4,1,9,1,1,1,53,46,Normal,Normal,Normal,52,43,42,39,44,56,45,42,41,46,51,42,42,39,43,72.0,38.0,61.0,55.0,,,,,,,,,4,FB,95.0,94-96,3/4,Normal,41.0,61.0,10,10,2,25,61,59,34,3,3,3,21,20,19,42,31,30,0.133,0.161,0.133,0.7,0.136,0.295,0.308,-0.29,0,-0.3,-4.6,0.0,-0.5,-0.5,0,7,118.1,71,5.4,4.53,-4.2,0.8,0.1,3.42,0.7848906
RP,28,Trey Gregory-Alford,,Los Angeles,MLB,MLB,05/04/2006,26,USA,6' 5',220 lbs,Right,Right,2.0 Stars,3.5 Stars,2,1,1,1,1,11,1,2,1,1,1,11,1,2,1,1,1,11,48,43,Flyball,Spray,Pull,49,47,42,60,44,46,45,42,58,42,51,49,43,62,46,66.0,48.0,,51.0,,,21.0,,,,,,4,FB,95.0,94-96,3/4,Normal,52.0,43.0,1,1,1,30,20,44,9,24,24,21,50,45,54,49,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,2,4,77.0,33,3.86,4.02,0.8,0.5,0.8,3.79,0.5186625
RP,39,DL Hall,,Milwaukee,MLB,MLB,09/19/1998,34,USA,6' 2',200 lbs,Left,Left,2.0 Stars,2.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,53,41,Normal,Normal,Normal,51,47,36,43,48,51,47,36,43,48,51,47,36,43,49,65.0,47.0,70.0,48.0,,,,,,,,,4,NEU,95.0,94-96,OTT,Normal,42.0,68.0,1,1,2,27,43,64,26,6,17,19,15,14,14,31,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,5,83.0,26,2.82,3.72,0.8,0.9,1.7,4.01,0.8137444
RP,67,Gabriel Jackson,,Boston,MLB,MLB,09/07/2001,31,DOM,6' 2',190 lbs,Right,Right,2.0 Stars,2.0 Stars,3,4,1,1,10,1,7,4,1,1,10,2,3,2,1,1,11,1,50,12,Normal,Normal,Normal,39,68,40,49,79,35,57,39,44,66,42,79,41,52,90,42.0,,,32.0,39.0,,,,23.0,,,,4,GB,94.0,93-95,3/4,GB'er,37.0,49.0,1,2,1,20,34,45,24,6,10,18,13,16,12,22,2,2,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.02,0,0.0,-0.5,0.0,0.0,0.0,0,1,60.2,41,6.08,4.25,-0.5,0.2,-0.7,4.03,0.22984704
RP,17,Yusei Kikuchi,,New York,MLB,MLB,06/17/1991,41,JPN,6' 0',185 lbs,Left,Left,2.0 Stars,2.0 Stars,12,1,6,1,1,22,1,11,5,1,1,20,1,12,7,1,1,23,46,1,Normal,Pull,Pull,43,40,59,41,40,46,43,62,44,43,42,40,59,40,40,46.0,35.0,37.0,45.0,,,,,,,,,4,NEU,92.0,91-93,3/4,Normal,57.0,79.0,2,2,2,19,26,33,2,40,11,14,5,9,11,6,5,5,0.2,0.2,0.2,0.2,0.176,0.4,0.333,0.03,0,0.1,-0.6,0.0,-0.0,-0.0,1,0,73.2,27,3.3,3.88,-0.4,0.5,0.8,3.47,0.58160686
RP,64,Dean Kremer,,Philadelphia,MLB,MLB,01/07/1996,36,USA,6' 4',200 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,53,32,Normal,Normal,Normal,38,46,48,43,47,37,45,47,41,46,38,47,49,44,48,43.0,,13.0,,33.0,16.0,29.0,,,,,,5,GB,94.0,93-95,3/4,GB'er,55.0,60.0,3,3,5,20,42,45,22,19,3,3,6,13,11,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,73.1,39,4.79,4.2,0.7,0.2,-0.3,4.0,0.23154539
RP,36,Michael McGreevy,,Washington,MLB,MLB,07/08/2000,32,USA,6' 4',205 lbs,Left,Right,2.0 Stars,2.0 Stars,1,1,13,1,5,1,1,1,12,1,3,1,1,1,13,1,6,1,82,21,Normal,Normal,Normal,37,45,61,52,43,34,43,59,49,40,39,47,65,55,46,40.0,,17.0,38.0,36.0,,31.0,,,,,,5,NEU,94.0,93-95,3/4,Normal,49.0,35.0,1,1,2,25,20,49,11,5,8,19,32,18,21,66,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,0,65.2,40,5.48,3.21,-0.3,1.4,-0.4,4.24,1.3555725
RP,35,Blane Metz,,New York,MLB,MLB,11/10/2006,25,USA,6' 4',200 lbs,Right,Right,2.0 Stars,2.5 Stars,5,11,9,1,1,1,11,4,9,1,3,1,11,6,9,1,1,1,43,25,Normal,Normal,Normal,47,57,34,47,61,43,50,33,43,54,49,61,35,50,67,,74.0,,48.0,50.0,,,,,,,,3,GB,93.0,92-94,3/4,GB'er,66.0,50.0,-,-,1,27,38,59,29,7,5,7,39,7,27,46,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,20.1,9,3.98,2.93,0.2,0.4,0.2,2.79,0.46153623
RP,18,Wen-Hui Pan,,St. Louis,MLB,MLB,09/19/2002,30,TPE,6' 3',215 lbs,Right,Right,2.0 Stars,2.0 Stars,5,9,1,1,1,1,10,5,1,1,1,1,8,4,1,1,1,1,60,15,Normal,Normal,Normal,57,52,34,50,53,53,49,33,47,50,60,55,34,52,56,100.0,46.0,,59.0,,40.0,,,,,,,4,NEU,97.0,96-98,3/4,Power,39.0,60.0,3,3,3,31,37,59,20,10,15,25,21,22,17,44,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,4,83.0,41,4.45,4.12,-1.2,0.2,-0.4,3.96,0.22030817
RP,14,Aaron Perry,,Kansas City,MLB,MLB,06/07/1999,33,USA,5' 11',175 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,1,15,3,1,1,1,1,15,3,1,1,1,1,15,3,66,41,Normal,Spray,Spray,47,49,48,46,50,47,49,48,46,50,48,49,48,45,50,62.0,45.0,49.0,,,,,,,,,,3,EX FB,94.0,93-95,3/4,Normal,26.0,40.0,1,1,1,30,51,57,41,41,43,53,14,19,15,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,20.1,10,4.43,2.93,0.3,0.5,-0.1,3.28,0.5014423
RP,14,Chase Petty,,Houston,MLB,MLB,04/04/2003,29,USA,6' 1',195 lbs,Right,Right,2.0 Stars,2.0 Stars,4,10,8,1,1,1,10,4,8,1,1,1,10,4,8,1,1,1,17,14,Normal,Normal,Normal,48,42,62,53,39,45,40,59,51,36,51,44,64,55,42,61.0,29.0,,42.0,40.0,,46.0,,,,,,5,FB,97.0,96-98,3/4,Power,30.0,47.0,3,3,3,18,28,60,6,7,15,12,9,14,14,16,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0,-0.0,-1.0,0.0,0.0,0.0,0,0,45.2,15,2.96,3.09,-0.2,0.7,0.9,3.2,0.8614615
RP,9,Cole Sands,,Houston,MLB,MLB,07/17/1997,35,USA,6' 3',200 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,8,Normal,Normal,Normal,62,46,50,57,44,57,44,49,55,42,68,48,50,59,46,88.0,,,61.0,,50.0,62.0,,,,,,4,FB,96.0,95-97,3/4,Power,26.0,51.0,1,1,5,23,36,47,17,16,13,13,11,12,6,17,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0,-0.0,-0.3,0.0,0.0,0.0,0,0,21.1,8,3.38,3.55,0.4,0.2,0.2,2.26,0.5407204
RP,26,Robert Stephenson,,St. Louis,MLB,MLB,02/24/1993,39,USA,6' 3',200 lbs,Right,Right,2.0 Stars,2.0 Stars,9,13,1,1,26,1,13,9,1,1,28,1,13,8,1,1,25,1,48,37,Normal,Normal,Normal,51,47,53,55,45,48,44,51,52,41,56,49,56,57,47,52.0,,,49.0,,,61.0,,,,,,3,FB,93.0,92-94,3/4,Normal,13.0,67.0,-,-,-,13,26,38,31,1,-,-,11,13,20,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,3,75.1,25,2.99,3.93,1.0,0.5,1.5,3.16,0.4128116
RP,33,Daniel Vazquez,,New York,MLB,MLB,02/03/2009,23,VEN,6' 2',185 lbs,Right,Right,2.0 Stars,2.0 Stars,6,9,1,10,14,4,10,9,1,11,15,6,9,6,1,10,14,3,31,4,Normal,Normal,Spray,40,47,51,41,49,37,46,50,39,48,42,48,51,42,50,53.0,36.0,,,31.0,,,,,,,,3,NEU,93.0,92-94,3/4,Normal,58.0,63.0,3,4,1,38,9,19,2,22,34,28,7,1,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,1,16.2,6,3.24,3.78,-0.2,0.1,0.1,3.7,0.47086906
RP,48,Eiberson Castellano,,Cincinnati,MLB,MLB,05/09/2001,31,VEN,6' 3',180 lbs,Right,Right,2.0 Stars,2.0 Stars,10,15,1,1,1,1,16,10,1,1,1,1,14,10,1,1,1,1,43,14,Normal,Normal,Normal,50,48,45,45,49,45,46,43,46,46,56,49,47,45,51,58.0,45.0,76.0,,16.0,,,,,,,,4,GB,94.0,93-95,3/4,GB'er,32.0,54.0,1,1,1,22,34,47,21,4,11,16,18,18,21,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,58.2,28,4.3,4.76,0.3,0.1,0.6,4.15,0.09805247
RP,48,Reid Detmers,,Cleveland,MLB,MLB,07/08/1999,33,USA,6' 2',200 lbs,Left,Left,2.0 Stars,2.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,14,Normal,Pull,Pull,52,39,51,43,38,59,43,54,46,42,50,38,50,41,37,62.0,44.0,48.0,58.0,39.0,,,,,,,,5,EX FB,94.0,93-95,3/4,Normal,49.0,100.0,4,4,2,15,24,57,3,24,45,6,18,15,15,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,2,49.1,24,4.38,4.03,-0.7,0.3,-0.2,3.67,0.37283793
RP,28,Lazaro Estrada,,Philadelphia,MLB,MLB,04/24/1999,33,CUB,5' 10',190 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,15,1,11,1,1,1,15,1,11,1,1,1,15,1,11,1,30,18,Flyball,Normal,Normal,40,46,49,46,47,39,45,49,43,45,41,48,50,48,48,47.0,,37.0,43.0,,,,,,,,,3,EX FB,93.0,92-94,3/4,Normal,42.0,62.0,1,1,1,26,46,46,21,9,14,22,6,4,7,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,24.0,12,4.5,3.09,0.1,0.4,-0.1,3.5,0.38385102
RP,16,Bailey Falter,,Chicago,MLB,MLB,04/24/1997,35,USA,6' 4',200 lbs,Right,Left,2.0 Stars,2.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,12,Normal,Pull,Pull,29,46,57,44,47,33,49,59,47,49,28,45,56,43,46,36.0,,21.0,22.0,,,,,,,,,3,EX FB,91.0,90-92,3/4,Normal,54.0,56.0,3,4,4,34,7,48,9,29,21,45,11,11,8,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,16.2,0,0.0,2.52,0.5,0.4,0.8,4.19,0.42529705
RP,44,Bowden Francis,,Miami,MLB,MLB,04/22/1996,36,USA,6' 5',210 lbs,Right,Right,2.0 Stars,2.0 Stars,1,3,9,1,1,1,5,1,10,1,1,1,3,1,9,1,1,1,37,24,Normal,Spray,Spray,43,40,72,56,36,42,40,71,55,35,44,41,73,56,37,45.0,,44.0,33.0,,40.0,,,,,,,4,FB,91.0,90-92,3/4,Finesse,55.0,44.0,3,3,4,28,38,29,24,1,1,1,13,15,15,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,33.1,9,2.43,3.87,0.4,0.2,0.7,2.9,0.27143663
RP,71,Josh Hader,,St. Louis,MLB,MLB,04/07/1994,38,USA,6' 3',195 lbs,Left,Left,2.0 Stars,2.0 Stars,2,6,3,1,15,1,5,1,1,1,15,1,7,2,3,1,15,1,33,3,Normal,Normal,Normal,56,44,48,62,40,90,53,51,81,49,49,40,47,58,35,80.0,,,69.0,,,,,,,,,2,EX FB,95.0,94-96,SIDE,Normal,21.0,49.0,1,-,-,22,29,52,14,35,31,61,1,12,9,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,3,48.2,22,4.07,4.16,0.2,0.1,0.5,2.87,0.0941062
RP,8,Trent Harris,,San Francisco,MLB,MLB,01/22/1999,33,USA,6' 2',205 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,1,1,12,1,1,1,1,1,12,1,1,1,1,1,12,42,24,Flyball,Pull,Pull,47,45,47,44,45,46,44,47,41,44,49,46,48,45,46,56.0,,60.0,44.0,,,,,,,,,3,GB,94.0,93-95,3/4,GB'er,38.0,32.0,1,1,1,40,50,46,53,29,26,26,34,33,41,31,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,1,82.0,40,4.39,4.06,-0.2,0.1,-0.2,3.78,0.21977687
RP,50,Adrian Morejon,,Chicago,MLB,MLB,02/27/1999,33,CUB,5' 11',215 lbs,Left,Left,2.0 Stars,2.0 Stars,8,1,1,1,1,11,1,3,1,1,1,10,1,8,1,1,1,12,78,4,Normal,Normal,Normal,50,44,43,38,47,62,50,45,44,55,47,43,43,35,45,57.0,,,55.0,50.0,25.0,,,,,,,4,GB,96.0,95-97,3/4,Power,15.0,68.0,1,1,2,20,29,54,6,6,13,25,29,33,21,45,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,8,57.2,25,3.9,3.3,-0.2,1.1,0.4,3.66,1.0058057
RP,30,Alberto Mota,,Texas,MLB,MLB,02/17/2003,29,VEN,5' 11',200 lbs,Right,Right,2.0 Stars,2.5 Stars,10,12,1,1,1,11,11,11,4,1,2,12,12,10,1,1,1,10,41,1,Normal,Normal,Normal,59,57,30,54,58,50,49,28,49,49,71,63,31,58,66,77.0,,,87.0,,,,,,,,,2,NEU,95.0,95-97,3/4,Normal,25.0,59.0,1,1,1,27,23,47,18,5,12,14,13,15,12,23,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0,0.0,-0.3,0.0,0.0,0.0,0,0,31.2,13,3.69,3.84,-0.9,0.3,0.4,3.47,0.33773032
RP,22,Bailey Ober,,Chicago,MLB,MLB,07/12/1995,37,USA,6' 9',255 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,1,4,1,1,1,1,1,5,1,1,1,1,1,4,1,26,6,Normal,Spray,Spray,42,39,72,41,39,41,38,70,40,38,43,41,73,43,40,44.0,46.0,40.0,40.0,,,,,,,,,4,FB,91.0,90-92,3/4,Normal,55.0,42.0,3,3,5,21,48,46,27,3,3,3,2,6,14,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,2,93.1,52,5.01,4.39,-1.1,0.5,0.0,3.99,0.49485946
RP,29,Johan Oviedo,,St. Louis,MLB,MLB,03/02/1998,34,CUB,6' 5',205 lbs,Right,Right,2.0 Stars,2.0 Stars,10,1,8,1,4,19,1,10,9,1,5,20,1,10,8,1,4,18,56,40,Normal,Spray,Spray,41,44,44,40,46,39,41,43,38,42,43,46,44,43,47,50.0,,39.0,47.0,,,,,,,,,3,FB,94.0,93-95,3/4,Normal,54.0,51.0,2,2,4,28,50,49,22,3,3,3,22,18,19,25,14,13,0.154,0.143,0.385,0.8,0.208,0.527,0.143,-0.21,0,0.0,-1.1,0.0,0.0,0.0,0,0,146.2,68,4.17,5.01,-1.4,0.1,1.4,4.25,0.1385963
RP,59,Elvis Peguero,,Houston,MLB,MLB,03/20/1997,35,DOM,6' 5',205 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55,40,Normal,Spray,Spray,41,55,43,46,60,33,46,41,38,48,46,65,45,52,72,,,,51.0,49.0,,,,,,,,2,GB,96.0,95-97,3/4,GB'er,12.0,41.0,1,1,3,15,31,48,29,3,3,3,5,9,8,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,3,35.0,18,4.63,4.01,-0.1,0.2,-0.1,3.52,0.17387132
RP,16,Oscar Rayo,,Pittsburgh,MLB,MLB,01/13/2002,30,NCA,6' 1',205 lbs,Left,Left,2.0 Stars,2.0 Stars,9,11,1,1,1,8,10,8,1,1,1,7,11,10,1,1,1,8,42,16,Normal,Normal,Normal,38,49,50,53,49,42,54,53,56,53,37,48,49,52,47,40.0,50.0,,40.0,,,,,,,,,3,NEU,92.0,91-93,3/4,Normal,38.0,52.0,1,1,1,22,31,45,18,7,12,25,13,20,11,25,4,4,0.25,0.25,0.25,0.2,0.22,0.5,0.333,-0.0,0,0.1,-0.3,0.0,-0.0,-0.0,1,1,133.1,73,4.93,4.27,-0.8,1.1,0.5,4.33,1.0153217
RP,35,Elvin Rodriguez,,Milwaukee,MLB,MLB,03/31/1998,34,DOM,6' 3',170 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,15,Normal,Normal,Normal,42,44,51,43,45,43,45,51,43,45,42,43,51,42,44,42.0,43.0,48.0,,,,,,,,,,3,NEU,91.0,90-92,3/4,Normal,45.0,59.0,1,1,1,30,44,49,31,3,3,3,10,14,12,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,1,1,70.1,34,4.35,4.34,-0.3,0.1,0.1,4.11,0.21269217
RP,34,Matt Scott,,Cleveland,MLB,MLB,01/13/2004,28,USA,6' 6',220 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,44,Flyball,Spray,Normal,43,49,38,55,48,42,47,38,52,46,45,50,39,57,49,49.0,,,49.0,,41.0,37.0,,,,,,4,GB,94.0,93-95,3/4,GB'er,51.0,40.0,1,1,1,43,46,46,46,27,32,20,14,11,16,34,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0,-0.0,-0.3,0.0,0.0,0.0,0,1,11.2,11,8.49,3.52,-0.9,0.1,-0.6,3.95,0.1957464
RP,61,Brock Stewart,,Seattle,MLB,MLB,10/03/1991,41,USA,6' 3',210 lbs,Left,Right,2.0 Stars,2.0 Stars,9,8,3,1,13,11,6,8,2,1,13,9,8,10,3,1,14,11,63,40,Normal,Normal,Normal,53,47,49,51,45,49,44,47,48,43,58,48,50,53,47,59.0,,,44.0,,,50.0,,,,,,3,EX FB,93.0,92-94,3/4,Normal,14.0,52.0,1,1,1,39,45,60,20,13,23,23,21,24,30,38,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0,0.0,-0.2,0.0,0.0,0.0,1,2,64.2,24,3.34,3.72,1.2,0.4,0.2,3.16,0.41494867
RP,35,Kyle Bradish,,Cleveland,MLB,MLB,09/12/1996,36,USA,6' 4',205 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,15,Normal,Spray,Spray,43,36,47,33,37,41,34,46,30,35,46,38,48,35,39,,,36.0,48.0,48.0,,37.0,,,,,,4,NEU,93.0,92-94,OTT,Normal,54.0,52.0,1,1,5,21,40,54,13,15,26,25,10,12,11,18,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0,0.0,-0.3,0.0,0.0,0.0,0,1,15.2,9,5.17,2.73,-0.3,0.4,-0.4,2.4,0.44623294
RP,56,Humberto Castellanos,,Texas,MLB,MLB,04/03/1998,34,MEX,5' 11',205 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,31,Flyball,Normal,Normal,37,45,50,39,47,38,45,50,39,48,37,45,50,38,47,36.0,23.0,30.0,,,,36.0,,,,,,4,NEU,91.0,90-92,3/4,Normal,34.0,55.0,1,1,1,34,42,41,20,3,3,3,7,9,9,19,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47,-2,-0.5,-4.3,0.0,0.0,0.0,0,0,79.0,44,5.01,3.91,0.3,0.5,-0.4,3.88,0.5564827
RP,38,Clay Holmes,,Chicago,MLB,MLB,03/27/1993,39,USA,6' 5',215 lbs,Right,Right,2.0 Stars,2.0 Stars,10,16,1,1,16,1,16,10,1,1,17,1,15,9,1,1,16,1,55,46,Normal,Normal,Normal,27,45,59,31,50,24,42,56,27,47,30,49,61,35,56,32.0,13.0,1.0,31.0,35.0,,23.0,,,,,,6,GB,93.0,92-94,3/4,GB'er,52.0,56.0,-,-,-,22,14,41,14,15,19,44,13,14,15,13,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.53,-1,-0.2,-3.6,0.0,0.0,0.0,0,1,86.1,51,5.32,4.39,-1.1,0.2,-0.8,4.46,0.16591369
RP,2,Greg Lawton,,Los Angeles,MLB,MLB,10/03/2006,26,CAN,6' 1',200 lbs,Left,Left,2.0 Stars,2.0 Stars,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,7,1,88,9,Flyball,Spray,Normal,50,50,28,53,50,83,67,31,61,69,45,47,27,49,47,,,,66.0,67.0,,,,,,,,2,GB,96.0,95-97,3/4,GB'er,11.0,70.0,1,4,1,16,21,45,5,41,46,50,1,1,1,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,2,3,47.1,15,2.85,2.67,1.0,1.3,1.1,3.04,1.2626452
RP,57,Garrett McDaniels,,Los Angeles,MLB,MLB,12/15/1999,32,USA,6' 2',185 lbs,Left,Left,2.0 Stars,2.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,53,1,Normal,Pull,Pull,48,44,45,41,46,59,51,48,49,52,46,42,45,39,43,,45.0,,53.0,60.0,,,,,,,,3,NEU,94.0,93-95,3/4,Normal,30.0,57.0,1,1,5,31,36,65,9,12,6,23,18,18,22,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,1,16.0,9,5.06,2.74,0.3,0.4,-0.3,3.48,0.54819524
RP,55,Ryan Pressly,,Los Angeles,MLB,MLB,12/15/1988,43,USA,6' 3',200 lbs,Right,Right,2.0 Stars,2.0 Stars,1,8,1,1,1,1,9,1,1,1,1,1,8,1,1,1,1,1,54,33,Normal,Spray,Spray,35,44,54,37,46,33,42,53,35,44,37,45,55,39,47,34.0,,39.0,36.0,,,,,,,,,3,GB,89.0,88-90,3/4,GB'er,11.0,46.0,-,-,-,18,15,42,8,-,-,-,10,11,13,15,2,2,0.5,0.5,0.5,0.5,0.439,1.0,1.0,-0.01,0,-0.0,0.2,0.0,0.0,0.0,1,1,63.0,14,2.0,3.3,0.2,0.9,1.8,3.82,0.6932842
RP,66,Shane Smith,,Chicago,MLB,MLB,04/04/2000,32,USA,6' 4',220 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,3,1,1,47,39,Flyball,Spray,Spray,48,40,44,44,39,45,38,44,41,38,51,42,45,46,41,74.0,,47.0,53.0,,,,,,,,,3,NEU,96.0,95-97,3/4,Power,32.0,24.0,1,1,1,30,28,54,21,20,18,25,13,16,14,20,11,11,0.091,0.091,0.182,0.2,0.113,0.273,0.125,-0.11,0,-0.1,-1.8,0.0,0.5,0.5,1,0,71.0,23,2.92,3.05,-0.1,1.3,1.2,3.4,1.2682368
RP,74,Josh Winder,,Detroit,MLB,MLB,10/11/1996,35,USA,6' 5',205 lbs,Right,Right,2.0 Stars,2.0 Stars,1,3,1,1,1,1,4,1,1,1,2,1,3,1,1,1,1,1,69,1,Normal,Spray,Spray,33,48,57,41,51,28,43,53,35,46,36,53,59,45,58,38.0,,,35.0,,,,,,,,,2,NEU,93.0,92-94,3/4,Normal,9.0,62.0,-,-,2,19,22,72,1,27,24,29,17,18,16,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,46.0,17,3.33,3.79,0.2,0.3,0.5,4.24,0.31637052
RP,74,Nabil Crismatt,,San Diego,MLB,MLB,12/25/1994,37,COL,6' 1',210 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,4,Normal,Normal,Normal,30,46,65,39,49,29,45,65,38,48,31,47,65,40,49,33.0,38.0,20.0,21.0,,,,,,,,,4,NEU,90.0,89-91,3/4,Normal,30.0,69.0,3,3,3,27,16,42,16,6,20,24,9,2,8,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,43.1,30,6.23,3.96,-0.2,0.2,-0.9,3.81,0.1965814
